id_ingredient,id_recipe,ingredient,quantity,unit
,656,huile d'olive,,
,656,boeuf haché,150.0,g
,656,oeufs,0.75,
,656,pecorino,50.0,g
,656,chapelure,25.0,g
,656,basilic,,
,656,menthe,,
,656,ail,0.5,gousses
,657,farine,0.4,grosses cuillères à soupe
,657,carotte,30.0,g
,657,lardons,30.0,g
,657,oignon,0.2,
,657,sel,,
,657,poivre,,
,657,thym,,
,657,clous de girofle,0.4,
,657,persil,,
,657,cognac,,
,657,sanglier,0.3,kg
,657,bière brune,0.4,
,657,ail,,
,657,laurier,0.2,feuille
,657,raisins secs,20.0,g
,657,sirop,0.4,grosses cuillères à soupe
,658,poivre,,
,658,sel,,
,658,thym,,
,658,persil,,
,658,feuille de laurier,,
,658,Magret de Canard,0.5,
,658,ail,,
,659,cognac,2.5,cl
,659,beurre,12.5,g
,659,huile,0.5,cuillères à soupe
,659,farine,0.25,cuillère à soupe
,659,poivre,,
,659,sel,,
,659,poulet,0.25,
,659,champignons de Paris,50.0,g
,659,échalotes,0.5,
,659,concentré de tomates,17.5,g
,659,vin blanc sec,2.5,cl
,659,bouillon de volaille,2.5,cl
,660,pâte feuilletée,0.1666666666666666,rouleau
,660,crème fraîche,5.0,cl
,660,huile,,
,660,muscade,,
,660,poivre,,
,660,sel,,
,660,pommes,0.6666666666666666,
,660,boudins noirs,0.3333333333333333,
,660,lait,0.0416666666666666,l
,660,oeufs,0.6666666666666666,
,661,tomates,1.0,
,661,huile d'olive,,
,661,thym,,
,661,escalopes de dinde,1.0,
,661,mozzarella,0.5,boule
,661,Parmesan,50.0,g
,662,oignon,0.25,
,662,épices,,
,662,sel,,
,662,poivre,,
,662,huile d'olive,,
,662,blancs de poulet,1.0,
,662,pommes,0.5,
,662,crème fraîche liquide,5.0,cl
,663,miel,0.6,cuillères à soupe
,663,huile d'olive,0.4,cuillères à soupe
,663,oignon,0.2,
,663,thym,,
,663,curcuma,0.2,cuillère à café
,663,gingembre,0.2,morceau
,663,sauce soja,1.2,cuillères à soupe
,663,ail,0.4,gousses
,663,poulet,0.2,
,665,farine,0.25,cuillère à soupe
,665,beurre,7.5,g
,665,bouillon,5.0,cl
,665,rognons,0.5,
,665,madère,0.25,cuillère à soupe
,664,lardons,16.666666666666668,g
,664,beurre,8.333333333333334,g
,664,vin rouge,0.05555555,l
,664,carottes,0.6666666666666666,
,664,oignons,0.3333333333333333,
,664,farine,0.1666666666666666,cuillère à soupe
,664,poivre,,
,664,sel,,
,664,boeuf,0.1666666666666666,kg
,664,eau,0.0416666666666666,l
,664,ail,,
,664,bouquet garni,0.1666666666666666,
,664,champignons de Paris,41.66666666666666,g
,666,poivrons,0.5,
,666,oignons,0.5,
,666,huile d'olive,,
,666,poivre,,
,666,sel,,
,666,moutarde,0.25,
,666,cuisse de dinde,,
,666,pommes de terre,1.5,
,666,herbes de Provence,,
,666,fond de volaille,,
,666,eau,0.25,verre
,667,vinaigre de framboise,2.5,cl
,667,miel,0.25,cuillère
,667,Magret de Canard,0.25,
,667,échalote,50.0,g
,668,oignon,0.1666666666666666,
,668,curry,0.5,grosses cuillères à soupe
,668,gingembre,0.1666666666666666,cuillère à café
,668,huile d'olive,0.3333333333333333,cuillères à soupe
,668,poivre,,
,668,sel,,
,668,sot-l'y-laisse,0.3333333333333333,kg
,668,lait de coco,3.333333333333333,cl
,668,échalotes,0.3333333333333333,
,668,ail,0.3333333333333333,gousses
,668,cannelle,0.1666666666666666,cuillère à café
,668,bouillon de volaille,0.1666666666666666,
,668,eau,8.333333333333334,cl
,669,huile d'olive,0.3333333333333333,cuillère à soupe
,669,oignon,0.3333333333333333,
,669,poivron,0.3333333333333333,
,669,tomates,1.3333333333333333,
,669,courgette,0.3333333333333333,
,669,crème fraîche,0.3333333333333333,cuillère à soupe
,669,curry,,
,669,poivre,,
,669,sel,,
,669,champignons de Paris,0.6666666666666666,
,669,aiguillettes de poulet,2.0,
,669,lait,8.333333333333334,cl
,670,porto,0.25,petit verre
,670,fond de veau,12.5,cl
,670,beurre,,
,670,poivre,,
,670,sel,,
,670,crème fraîche,,
,670,chevreuil,2.0,
,670,gelée,25.0,g
,670,chicorée,125.0,g
,670,jus de citron,,
,670,cannelle,,
,670,myrtilles,,petite poignée
,670,margarine,,
,671,oignons,0.5,
,671,farine,0.25,cuillère à soupe
,671,curry,,
,671,bouillon,,
,671,poivre,,
,671,sel,,
,671,crème fraîche,0.5,cuillères à soupe
,671,filets mignons,0.5,
,671,vin blanc,0.25,verre
,672,oignons,0.5,
,672,bananes,1.0,
,672,gingembre,15.0,g
,672,curry,0.25,cuillère à soupe
,672,bouillon de boeuf,0.25,verre
,672,huile,0.5,cuillères à soupe
,672,poivre,,
,672,sel,,
,672,filet mignon,150.0,g
,672,ail,0.5,gousses
,672,citron,0.125,
,672,brique,0.25,
,673,beurre,20.0,g
,673,osso bucco de veau,1.0,
,673,farine,10.0,g
,673,carotte,0.25,
,673,bouquet garni,0.25,
,673,ail,1.0,gousses
,673,champignons de Paris,0.5,
,673,lard,12.5,g
,673,truffe,,
,673,langue écarlate,12.5,g
,673,vin blanc,2.5,cl
,673,fond de veau,,
,673,fondue de tomate,0.25,kg
,673,madère,1.25,cl
,673,spaghetti,100.0,g
,673,Parmesan,30.0,g
,673,huile d'olive,,
,673,orange,0.25,
,673,citron,0.25,
,673,ail,0.25,gousse
,673,persil,0.25,botte
,674,crème fraîche,5.0,cl
,674,beurre,,
,674,poivre,,
,674,sel,,
,674,persil,,
,674,farine,,
,674,cuisses de grenouille,3.0,
,674,ail,,
,674,vin blanc,,
,675,huile,,
,675,farine,7.5,ml
,675,sel,,
,675,poivre,,
,675,tomate,75.0,ml
,675,persil,,
,675,escalopes de veau,1.0,
,675,oeuf,0.25,
,675,crème,15.0,ml
,675,chapelure,0.25,g
,675,Parmesan,31.25,ml
,675,mozzarella,31.25,ml
,676,tomate,162.5,g
,676,poivron vert,112.5,g
,676,oignons,0.5,
,676,huile d'olive,0.5,cuillères à soupe
,676,escalope de poulet,150.0,g
,676,ail,0.5,gousses
,676,vin blanc,3.125,cl
,676,bouquet garni,0.25,
,676,sel et poivre,,
,677,oignons,0.5,
,677,coriandre,0.1666666666666666,bouquet
,677,gingembre,0.1666666666666666,cuillère à soupe
,677,curry,0.1666666666666666,cuillère à soupe
,677,cumin,0.1666666666666666,cuillère à café
,677,poivre,,
,677,sel,,
,677,huile,,
,677,piment,0.1666666666666666,
,677,épaule d'agneau,0.1999999999999999,kg
,677,lait de coco,6.666666666666667,cl
,677,ail,0.3333333333333333,gousses
,678,beurre,,
,678,farine,,
,678,tomates,0.3333333333333333,
,678,poivre,,
,678,sel,,
,678,lardons,20.0,g
,678,lapin,0.1666666666666666,
,678,échalotes,1.6666666666666667,
,678,ail,0.3333333333333333,gousses
,678,bouquet garni,0.1666666666666666,
,678,vin blanc sec,,
,678,bouillon de volaille,0.1666666666666666,
,678,champignon,33.333333333333336,g
,678,estragon,,
,679,oignons,0.5,
,679,persil,0.25,brin
,679,origan,,
,679,poivre,,
,679,sel,,
,679,cumin,,
,679,viande hachée,150.0,g
,679,oeuf,0.25,
,679,pain de mie,0.25,tranche
,679,cannelle,,
,679,ouzo,0.5,cuillères à soupe
,679,citron,0.25,
,680,oignon,50.0,g
,680,gingembre,0.5,cuillères à soupe
,680,curcuma,1.0,g
,680,piment,2.5,g
,680,tomate,40.0,g
,680,beurre,7.5,g
,680,coriandre,1.0,cuillères à soupe
,680,sel,,
,680,poulet,100.0,g
,680,ghee,,
,680,ail,0.25,cuillère à soupe
,680,piments verts,0.5,
,680,fenugreek,0.75,g
,680,crème,15.0,ml
,680,tomates,1.75,
,680,gingembre,0.25,morceau
,680,piments,1.5,
,680,sel,,
,680,ail,1.0,gousses
,680,noixs de cajou,2.5,
,680,eau,25.0,ml
,680,piment,0.125,cuillère à soupe
,680,sel,,
,680,yaourt,30.0,g
,680,cumin,0.125,cuillère à soupe
,680,piment,0.375,cuillère à soupe
,680,coriandre,0.125,cuillère à soupe
,680,blanc de poulet,100.0,g
,680,jus de citron,0.75,cuillères à soupe
,680,pâte,0.375,cuillère à soupe
,680,pâte,0.25,cuillère à soupe
,680,colorant,0.125,cuillère à café
,680,garam masala,0.125,cuillère à soupe
,681,sel,2.0,g
,681,porto,0.1,verre
,681,poivre,0.5,g
,681,Magrets de Canard,0.2,
,681,cuisses de canard,0.4,
,681,porc,50.0,g
,681,Foie gras,0.1,
,681,fond,,
,681,crépine,,
,681,échalotes,0.2,
,682,pain d'épices,1.0,tranches
,682,beurre,12.5,g
,682,vinaigre balsamique,2.5,cl
,682,farine,,
,682,poivre,,
,682,sel,,
,682,foie,0.25,
,682,mangue,0.25,
,682,viande,2.5,cl
,682,sauce soja,1.25,cl
,683,oignons,0.5,
,683,huile,0.75,cuillères à soupe
,683,beurre,27.5,g
,683,poivre,,
,683,sel,,
,683,gros sel,,
,683,bavette,0.35,kg
,683,oignons nouveaux,0.75,
,683,échalotes,0.75,
,683,vin blanc sec,3.75,cl
,684,pâte feuilletée,0.1666666666666666,
,684,jambon,0.8333333333333334,tranches
,684,tomates séchées,1.0,
,684,crème fraîche,3.333333333333333,cl
,684,poivre,,
,684,filet mignon,0.1666666666666666,
,684,mozzarella,0.1666666666666666,boule
,684,herbes de Provence,,
,685,beurre,8.333333333333334,g
,685,vin rouge,11.666666666666666,cl
,685,bourguignon,133.33333333333334,g
,685,lardons,16.666666666666668,g
,685,champignons de Paris,41.66666666666666,g
,685,oignons,0.3333333333333333,
,685,ail,0.3333333333333333,gousses
,685,bouquet garni,0.1666666666666666,
,685,maïzena,0.3333333333333333,cuillères à soupe
,685,eau gazeuse,,
,685,cacao amer,0.1666666666666666,cuillère à café
,685,sel,,
,685,poivre,,
,686,miel,1.0,cuillères à soupe
,686,crème fraîche,0.5,petit pot
,686,beurre,0.5,noix
,686,poivre,,
,686,sel,,
,686,vinaigre balsamique,1.5,cuillères à soupe
,686,blancs de poulet,1.0,
,687,calvados,0.5,verre
,687,huile d'olive,,
,687,beurre,,
,687,poivre,,
,687,sel,,
,687,steaks,1.0,
,687,bleu,100.0,g
,687,crème allégée,100.0,g
,688,sel,,
,688,poivre,,
,688,saumon,100.0,g
,688,saumon fumé,0.5,tranches
,688,crème liquide,1.6666666666666667,cl
,688,oeuf,0.1666666666666666,
,688,ciboulette,,
,689,beurre,8.333333333333334,g
,689,crème fraîche,3.333333333333333,cl
,689,maïzena,0.1666666666666666,cuillère à soupe
,689,poivre,,
,689,sel,,
,689,pintades,1.0,
,689,cidre,12.5,cl
,689,pommes,1.0,
,691,farine,,
,691,beurre,,
,691,poivre,,
,691,sel,,
,691,langues,0.75,
,691,girofle,,
,691,laurier,,
,691,champignon,,
,691,concentré de tomates,,
,691,madère,,
,691,carottes,0.25,
,691,poireaux,0.25,
,691,céleri,0.125,
,690,oignon,0.25,
,690,orange,0.25,
,690,miel,0.75,cuillères à soupe
,690,moutarde,0.25,cuillère à soupe
,690,cube de bouillon,0.125,
,690,feuille de laurier,0.25,
,690,thym,,
,690,poivre,,
,690,sel,,
,690,canard,0.25,
,690,jus d'orange,12.5,cl
,690,vin blanc sec,0.25,verre
,690,estragon,,
,693,poivrons,0.5,
,693,oignons,0.5,
,693,coriandre,0.25,pincée
,693,cumin,0.5,cuillères à café
,693,huile d'olive,,
,693,miel,0.5,cuillères à soupe
,693,poivre,,
,693,sel,,
,693,blancs de poulet,1.0,
,692,pâte feuilletée,0.3333333333333333,rouleaux
,692,beurre,16.666666666666668,g
,692,persil,0.1666666666666666,bouquet
,692,crème fraîche épaisse,41.66666666666666,g
,692,sel,0.1666666666666666,pincée
,692,poivre,0.1666666666666666,pincée
,692,cuisse de grenouille,100.0,g
,692,ail,0.5,gousses
,692,champignons de Paris,50.0,g
,692,échalote,0.1666666666666666,
,692,jaune d'oeuf,0.1666666666666666,
,694,huile,0.5,cuillère à soupe
,694,gingembre,0.5,cuillère à café
,694,sucre,0.5,cuillère à café
,694,poivre,,
,694,sel,,
,694,escalopes de poulet,1.0,
,694,sauce soja,1.5,cuillères à soupe
,694,fécule,0.5,cuillère à soupe
,694,légumes,200.0,g
,694,sucre,0.5,cuillère à café
,694,sauce soja,1.0,cuillères à soupe
,695,persil,0.5,cuillères à soupe
,695,tomate,125.0,g
,695,oignon,0.25,
,695,huile d'olive,1.5,cuillères à soupe
,695,beurre,7.5,g
,695,poivre,,
,695,sel,,
,695,haché de veau,150.0,g
,695,ail,0.5,gousses
,695,parmesan râpé,5.0,g
,695,oeufs,0.5,
,695,basilic,1.5,feuilles
,696,poivrons rouges,1.25,
,696,poivrons verts,1.25,
,696,curry,0.5,cuillères à soupe
,696,crème fraîche,0.25,cuillère à soupe
,696,sel,,
,696,poivre,,
,696,oignon,0.25,
,696,huile de tournesol,0.25,cuillère à soupe
,696,aiguillette de poulet,125.0,g
,696,lait,3.75,cl
,697,crème fraîche épaisse,1.0,cuillère à soupe
,697,moutarde,1.0,cuillère à café
,697,escalope de dinde,1.0,
,697,pulpe de tomate,,
,697,paprika,,
,697,herbes de Provence,,
,698,oignon,0.25,
,698,tomate,0.25,
,698,sel,,
,698,poivre,,
,698,moutarde,,
,698,boeuf haché,125.0,g
,698,oeuf,0.25,
,698,bacon,1.0,tranches
,698,salade,,feuille
,698,cheddar,1.0,fines tranches
,698,herbes de Provence,,
,698,pains pour hamburger,1.0,
,698,ketchup,,
,699,pain d'épices,0.5,tranches
,699,beurre,,
,699,sucre,0.25,cuillère à soupe
,699,pommes,1.0,
,699,Foie gras,1.0,tranches
,699,confit de courgettes,1.0,cuillères à café
,701,beurre,,
,701,vin rouge,,
,701,crème fraîche,0.1666666666666666,pot
,701,moutarde,0.1666666666666666,cuillère à café
,701,cognac,0.1666666666666666,
,701,maïzena,,
,701,rôti de biche,0.1666666666666666,kg
,701,fond,0.1666666666666666,cuillère à soupe
,701,airelles,0.3333333333333333,cuillères à soupe
,702,carottes,0.375,
,702,poireau,0.125,
,702,oignons,0.25,
,702,crème fraîche,12.5,g
,702,gros sel,,
,702,poularde,0.125,
,702,céleri,0.125,branche
,702,citron,0.125,
,702,bouillon de volaille,0.375,l
,702,bouquet garni,0.125,
,702,farine,6.25,g
,702,beurre tendre,6.25,g
,700,fond de veau,,
,700,ris de veau,225.0,g
,700,beurre salé,25.0,g
,700,tagliatelles,,
,703,curry,,
,703,poivre,,
,703,sel,,
,703,cailles,1.0,
,703,échalotes,0.5,
,703,lait de coco,,
,704,vin rouge,0.1875,l
,704,carottes,0.25,
,704,oignons,0.25,
,704,sucre,0.125,morceau
,704,poivre,,
,704,sel,,
,704,sanglier,0.25,kg
,704,ail,0.25,gousses
,704,concentré de tomates,0.375,cuillères à soupe
,704,huile de noix,0.375,cuillères à soupe
,704,bouquet garni,0.125,
,705,poivre,,
,705,sel,,
,705,Foie gras,0.1,
,705,Sauternes,1.6,cl
,706,moutarde,0.5,cuillère à soupe
,706,curry,1.0,cuillères à café
,706,poivre,,
,706,sel,,
,706,escalopes de poulet,1.0,
,706,sauce soja,1.0,cuillères à soupe
,706,échalote,0.5,
,706,estragon,,
,707,vinaigre de cidre,0.5,cuillères à soupe
,707,miel,0.25,cuillère à soupe
,707,anis,0.75,
,707,clous de girofle,0.75,
,707,poivre,,
,707,sel,,
,707,Magrets de Canard,0.5,
,707,pêche,0.25,boîte
,707,cannelle,0.5,bâtons
,708,miel,0.5,cuillères à soupe
,708,fleur de sel,,
,708,poivre,,
,708,Magrets de Canard,0.3333333333333333,
,708,sauce soja,12.5,ml
,708,pommes,0.5,
,709,poivre,,
,709,oignons,0.5,
,709,sel,,
,709,piment,,
,709,huile d'olive,,
,709,farine,,
,709,fond de volaille,0.5,cuillères à café
,709,vin blanc,5.0,cl
,709,paupiettes,1.0,
,709,lardons fumés,25.0,g
,709,champignons de Paris,0.25,petite boîte
,710,beurre,,
,710,huile,,
,710,oignons,0.3333333333333333,
,710,farine,0.3333333333333333,cuillères à soupe
,710,moutarde,0.3333333333333333,cuillères à soupe
,710,lardons,25.0,g
,710,sel,,
,710,poivre,,
,710,persil,,
,710,miel,0.1666666666666666,cuillère à soupe
,710,carottes,1.0,
,710,bourguignon,133.33333333333334,g
,710,bière blonde,0.0833333333333333,l
,710,échalotes,0.3333333333333333,
,710,ail,0.3333333333333333,gousses
,710,bouquet garni,,
,711,beurre,17.5,g
,711,curry,0.25,cuillère à soupe
,711,farine,0.25,cuillère à café
,711,oignon,0.25,
,711,bouillon,6.25,cl
,711,crème fraîche,5.0,cl
,711,poivre,,
,711,sel,,
,711,veau,75.0,g
,712,poivron,0.3333333333333333,
,712,oignon,0.3333333333333333,
,712,curry,0.6666666666666666,cuillères
,712,crème fraîche,,
,712,huile d'olive,,
,712,escalope,100.0,g
,712,basilic,,
,712,citron,0.3333333333333333,
,713,lard fumé,1.0,tranches
,713,moutarde de Dijon,,
,713,tomate,,
,713,oignon,,
,713,carotte,,
,713,poivre,,
,713,sel,,
,713,romarin,,
,713,huile d'olive,,
,713,cuisses de lapin,1.0,
,713,vin blanc,,
,714,oignons,0.4,
,714,tomates,1.2,
,714,gingembre,0.2,petit morceau
,714,thym,2.0,branches
,714,coriandre,0.2,bouquet
